year,time_hour,latitude,longitude,temp_drop_k,interface_temp_k,sea_ice_temp_k,rainfall,skin_temp_change_k
2018,0,-65.0,132.5,0.194091796875,271.3680725097656,259.96075439453125,0.0,-0.03418368101119995
2018,0,-65.0,138.75,0.148681640625,271.3680725097656,259.78887939453125,0.0,-0.04492586851119995
2018,0,-65.0,145.0,0.1116943359375,271.3680725097656,265.61700439453125,0.0,0.02831631898880005
2018,0,-65.0,151.25,0.160888671875,271.3368225097656,263.64825439453125,0.0,-0.01660555601119995
2018,0,-65.0,157.5,0.01580810546875,271.3055725097656,271.02325439453125,0.0,-0.01660555601119995
2018,0,-65.0,163.75,0.045654296875,271.3368225097656,268.55450439453125,0.0,0.006831943988800049
2018,0,-65.0,170.0,0.0941162109375,271.3368225097656,265.89825439453125,0.0,0.013667881488800049
2018,0,-65.0,176.25,0.168701171875,271.3368225097656,262.71075439453125,0.0,0.010738193988800049
2018,0,-60.0,-180.0,0.005935669410973787,275.5086975097656,273.14825439453125,1.2060627341270447e-07,0.014644443988800049
2018,0,-60.0,-173.75,0.0011215214617550373,275.6180725097656,273.14825439453125,2.378225326538086e-05,0.009761631488800049
2018,0,-60.0,-167.5,0.244384765625,274.9305725097656,268.86700439453125,1.1746305972337723e-07,-0.005863368511199951
2018,0,-60.0,-161.25,0.116943359375,274.4930725097656,269.21075439453125,0.0,-0.013675868511199951
2018,0,-60.0,-155.0,0.10888671875,272.2118225097656,268.58575439453125,0.0,-0.013675868511199951
2018,0,-60.0,-148.75,0.04766845703125,271.9618225097656,269.92950439453125,0.0,-0.01855868101119995
2018,0,-60.0,-142.5,0.0830078125,273.2430725097656,268.89825439453125,0.0,-0.04785555601119995
2018,0,-60.0,-136.25,0.1190185546875,273.6805725097656,267.30450439453125,0.0,-0.07519930601119995
2018,0,-60.0,-130.0,0.156982421875,274.5399475097656,266.22637939453125,0.0,-0.08984774351119995
2018,0,-60.0,-123.75,0.183349609375,275.8524475097656,265.89825439453125,0.0,-0.09766024351119995
2018,0,-60.0,-117.5,0.19140625,274.9461975097656,265.36700439453125,0.0,-0.10351961851119995
2018,0,-60.0,-111.25,0.208251953125,275.2274475097656,265.21075439453125,0.0,-0.09277743101119995
2018,0,-60.0,-105.0,0.2490234375,274.9461975097656,264.72637939453125,0.0,-0.06445711851119995
2018,0,-60.0,-98.75,0.28955078125,274.9774475097656,265.21075439453125,0.0,-0.06933993101119995
2018,0,-60.0,-92.5,0.242431640625,275.3680725097656,265.46075439453125,0.0,-0.07031649351119995
2018,0,-60.0,-86.25,0.212646484375,276.5711975097656,265.57012939453125,0.0,-0.11426180601119995
2018,0,-60.0,-80.0,0.18798828125,277.4305725097656,266.00762939453125,0.0,-0.14062899351119995
2018,0,-60.0,-73.75,0.16064453125,276.7274475097656,267.61700439453125,0.0,-0.12207430601119995
2018,0,-60.0,-67.5,0.1005859375,275.6180725097656,270.46075439453125,0.0,-0.05566805601119995
2018,0,-60.0,-61.25,0.024871826171875,272.4305725097656,270.52325439453125,0.0,-0.007816493511199951
2018,0,-60.0,-55.0,0.0362548828125,272.2118225097656,271.27325439453125,0.0,-0.012699306011199951
2018,0,-60.0,-48.75,0.0,271.5555725097656,272.11700439453125,0.0,-0.007816493511199951
2018,0,-60.0,-42.5,0.0,271.6180725097656,271.49200439453125,0.0,0.02636319398880005
2018,0,-60.0,-36.25,0.07373046875,271.3993225097656,266.05450439453125,0.0,0.04687100648880005
2018,0,-60.0,-30.0,0.13330078125,271.3680725097656,262.27325439453125,0.0,-0.08496493101119995
2018,0,-60.0,-23.75,0.0924072265625,271.3680725097656,264.69512939453125,0.0,-0.08398836851119995
2018,0,-60.0,-17.5,0.030975341796875,271.3680725097656,270.39825439453125,0.0,-0.18066805601119995
2018,0,-60.0,-11.25,0.0,271.3680725097656,273.14825439453125,2.5153160095214844e-05,-3.993511199951172e-06
2018,0,-60.0,-5.0,0.0,271.3368225097656,272.83575439453125,0.0,0.03026944398880005
